housing_median_age,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,dist_to_los_angeles_km,dist_to_san_diego_km,dist_to_san_jose_km,dist_to_san_francisco_km,dist_to_fresno_km,rooms_per_household,bedrooms_per_household,population_per_household
3.0,5.4584,246500.0,True,False,False,False,161.61573801963206,29.274296978631167,653.1392907489346,720.7108066345568,486.29975962346924,6.033160621761658,1.1523316062176165,2.6404145077720207
17.0,4.3548,192300.0,True,False,False,False,162.8593026683054,29.812543424520218,654.3551922485178,721.9277584115556,487.2283517925411,5.7139423076923075,1.0540865384615385,2.8990384615384617
6.0,6.439,296200.0,False,False,False,True,143.7022697477854,39.17399621555925,635.2435974486763,702.8080509155723,469.8192681493357,7.037116345467523,1.033547466095646,2.993576017130621
16.0,4.3286,213400.0,False,False,False,True,144.5610866791805,38.08812890293072,636.0931650466317,703.6563576115494,470.794144851653,6.321266968325792,1.0769230769230769,3.1380090497737556
14.0,6.2513,240900.0,False,False,False,True,143.97260137126764,38.30249504452528,635.4926065960522,703.0544717111418,470.34698396197786,6.244623655913978,1.0026881720430108,2.8413978494623655
11.0,7.6832,319800.0,False,False,False,True,143.11032091281044,39.382428678203745,634.6423060591447,702.2055093274528,469.37123111867993,7.26775956284153,0.9617486338797814,3.349726775956284
15.0,5.3129,169200.0,False,False,False,True,145.1531017583252,37.895566179725975,636.694450983754,704.2588920092976,471.2426445048379,5.5476190476190474,1.0164835164835164,2.8553113553113554
11.0,6.4027,344200.0,False,False,False,True,145.1531017583252,37.895566179725975,636.694450983754,704.2588920092976,471.2426445048379,6.92042755344418,1.0475059382422802,3.0736342042755345
5.0,5.9289,411300.0,False,False,False,True,145.87596856411164,39.563431381613505,637.4158198131512,704.986148141011,471.1096127253771,6.692852543464262,1.0412105602060528,2.8950418544752092
16.0,5.8661,404500.0,False,False,False,True,149.1831713931982,38.28455102307386,640.6876841722108,708.2598862215467,473.9114259404511,7.888888888888889,1.1071428571428572,3.0555555555555554
16.0,7.7317,396000.0,False,False,False,True,148.03005271873144,33.76164255512611,639.4994567161314,707.0568639929736,474.69966659263474,7.427480916030534,0.9923664122137404,2.7748091603053435
16.0,7.5975,369100.0,False,False,False,True,149.4805633087336,32.46038339327763,640.9506607646366,708.5080698597012,476.1216920226019,7.11614730878187,1.0084985835694051,2.2521246458923514
10.0,7.472,439900.0,False,False,False,True,149.7839344645264,31.61102886639608,641.2073705644743,708.7614482613844,476.65598466599596,7.769716088328075,1.1813880126182965,2.331230283911672
14.0,5.8393,485300.0,False,False,False,True,148.905424413386,32.68510970667461,640.3530189521498,707.9087973744472,475.6775322412965,6.082125603864735,1.106280193236715,2.248792270531401
31.0,4.7841,393500.0,False,False,False,True,148.3338476134665,32.93480265467091,639.7561073678941,707.3101757139174,475.234706631973,5.975609756097561,1.0886917960088691,2.3481152993348116
36.0,5.1523,387800.0,False,False,False,True,147.76587425020847,33.20889907819855,639.1599280638127,706.7122065381081,474.7932189320822,5.776190476190476,1.0809523809523809,2.5833333333333335
30.0,6.8443,492500.0,False,False,False,True,145.530855060678,34.53692531228356,636.7825748678713,704.3268880152366,473.04072206479566,5.491582491582491,1.0437710437710437,2.239057239057239
16.0,2.7348,231300.0,False,False,False,True,149.2156577402387,31.869167349751823,640.6111847810654,708.163476603439,476.2140171114534,4.2625250501002006,1.0260521042084167,3.070140280561122
21.0,5.5922,382100.0,False,False,False,True,148.65098896293117,32.152381391017464,640.0157318036569,707.5661578792354,475.77338651055567,6.16728624535316,1.0743494423791822,2.366171003717472
12.0,4.125,226900.0,False,False,False,True,150.1005242409904,30.80680590120511,641.4670472265409,709.0174914617753,477.19390778820355,4.37219730941704,1.095291479820628,1.8946188340807175
17.0,4.1012,244700.0,False,False,False,True,147.3305071928312,32.51433086284456,638.5007823001717,706.0407123323308,475.0084594319373,8.084057971014493,1.8782608695652174,2.4608695652173913
17.0,5.2742,230700.0,False,False,False,True,149.53913248809454,31.099728945365825,640.8723193767623,708.4208222344018,476.75413130732454,8.908653846153847,1.8846153846153846,1.6875
29.0,4.125,394400.0,False,False,False,True,144.082780613032,35.932834198848106,635.331425697812,702.8757068187498,471.6221076966947,5.373313343328336,1.0674662668665666,2.427286356821589
21.0,4.2356,347700.0,False,False,False,True,145.43392141220727,35.61222313232467,636.8537824322223,704.407833561298,472.39276248097843,4.75,1.015625,2.171875
13.0,4.7179,376700.0,False,False,False,True,146.00495140983256,35.332141973479104,637.4506847090705,705.0064532597553,472.8346297865554,5.020175438596492,1.0894736842105264,2.1491228070175437
18.0,6.3525,278300.0,False,False,False,True,144.83828442433867,37.224446608132666,636.3437112877715,703.9041637421931,471.3233389864617,6.332386363636363,0.9829545454545454,3.090909090909091
16.0,6.6319,269600.0,False,False,False,True,144.83828442433867,37.224446608132666,636.3437112877715,703.9041637421931,471.3233389864617,6.863134657836644,0.9933774834437086,3.163355408388521
13.0,3.212,147600.0,False,False,False,True,146.0119198699464,36.80555290172601,637.5440927329469,705.1072750305844,472.2172524312596,5.660194174757281,1.0728155339805825,2.284789644012945
6.0,6.9326,324600.0,False,False,False,True,146.28894955067503,35.921181965494284,637.7947130472894,705.3551601436716,472.745710186103,7.314775160599572,1.0556745182012848,2.8244111349036403
25.0,3.9826,215800.0,False,False,False,True,145.12925620348435,36.398271744818565,636.5972514418299,704.1546565293438,471.8562154668972,5.745980707395498,1.0,3.562700964630225
16.0,3.5313,148700.0,False,False,False,True,145.12925620348435,36.398271744818565,636.5972514418299,704.1546565293438,471.8562154668972,5.384615384615385,1.0649038461538463,2.6538461538461537
9.0,6.3712,369800.0,False,False,False,True,146.57961693337805,35.07470034632521,638.0483202603665,705.6057262002646,473.2778406693148,6.762043795620438,1.108029197080292,2.5167883211678834
19.0,4.87,220900.0,False,False,False,True,145.12925620348435,36.398271744818565,636.5972514418299,704.1546565293438,471.8562154668972,5.662109375,0.974609375,2.6484375
21.0,5.798,286100.0,False,False,False,True,146.00495140983256,35.332141973479104,637.4506847090705,705.0064532597553,472.8346297865554,6.232558139534884,0.9883720930232558,2.697674418604651
28.0,3.1667,300000.0,False,False,False,True,142.2287609599832,39.07264300515524,633.6953168955218,701.252721745106,469.0135721530035,3.9246575342465753,1.1575342465753424,2.3013698630136985
12.0,3.5179,252700.0,False,False,False,True,143.67897078910036,37.731242486092974,635.1462503052348,702.7036550282126,470.4347922138381,5.021396396396397,1.045045045045045,2.7826576576576576
27.0,3.55,214600.0,False,False,False,True,144.2568156971188,37.46706521492678,635.7446147032749,703.3035832266714,470.87839286080896,4.551980198019802,0.9702970297029703,3.222772277227723
30.0,4.7333,286900.0,False,False,False,True,143.10479360371414,38.0165289877667,634.54862017104,702.1043808251463,469.99254085975895,5.288461538461538,1.0673076923076923,2.4634615384615386
31.0,2.8611,314300.0,False,False,False,True,141.7387007062837,38.343274903522406,633.022518786863,700.5688662199148,469.22012163604074,4.385767790262173,1.202247191011236,2.258426966292135
14.0,6.4247,295100.0,False,False,False,True,139.90576969972324,41.476088739717824,631.3920159487436,698.9509953237965,466.613902122104,6.560196560196561,1.0466830466830468,2.5405405405405403
18.0,5.7787,346700.0,False,False,False,True,139.62081561529527,42.25817616904356,631.1402233710056,698.7021158215002,466.0802390096019,6.775210084033613,1.0819327731092436,3.073529411764706
7.0,6.0922,342400.0,False,False,False,True,140.80080731207727,41.76477867058157,632.3420974326827,699.9065770409053,466.9730938800655,6.922535211267606,1.0492957746478873,3.1338028169014085
20.0,6.1509,338700.0,False,False,False,True,141.3560456493279,40.13177352083922,632.8428141748248,700.4017894479101,468.03519645313304,6.492307692307692,1.0307692307692307,3.1015384615384614
8.0,4.0118,245800.0,False,False,False,True,141.93716428647548,39.86168990371582,633.4419123399753,701.0023769119446,468.4791914215181,4.4335812964930925,1.0860786397449522,2.747077577045696
7.0,3.197,367100.0,False,False,False,True,142.52193764324957,39.611780269794686,634.0417436630537,701.603617433008,468.92453759355595,5.4851190476190474,1.0907738095238095,2.3988095238095237
15.0,2.9083,122400.0,False,False,False,True,143.38768930028704,38.53830076513284,634.8927777025566,702.4532359812295,469.9011656622109,4.522388059701493,1.0963364993215738,1.8602442333785618
24.0,4.0,343200.0,False,False,False,True,139.03632503940298,42.53347887735668,630.5403864773477,698.100865054373,465.6358450948769,5.053846153846154,1.0134615384615384,2.671153846153846
17.0,4.3182,357100.0,False,False,False,True,138.50687337377045,41.770084151031064,629.8583940641,697.4087071868804,465.83562463442894,6.744416873449132,1.2853598014888337,2.022332506203474
21.0,3.2984,369400.0,False,False,False,True,139.3285691881354,41.77745198857427,630.793653437652,698.3510600270894,466.17174665280885,4.357601713062098,1.1434689507494646,2.0299785867237685
16.0,3.5585,284800.0,False,False,False,True,139.90576969972324,41.476088739717824,631.3920159487436,698.9509953237965,466.613902122104,4.560869565217391,1.108695652173913,3.13768115942029
24.0,3.194,276300.0,False,False,False,True,140.77862699609517,40.42162673362176,632.2444512578601,699.8018567284948,467.59255654188314,4.911764705882353,1.1561085972850678,1.9683257918552035
31.0,4.027,290000.0,False,False,False,True,140.77862699609517,40.42162673362176,632.2444512578601,699.8018567284948,467.59255654188314,4.387628865979382,1.0721649484536082,2.162886597938144
34.0,3.2308,331300.0,False,False,False,True,141.65483384397172,39.37032813366493,633.0976891496049,700.6534466047995,468.57180461108004,4.595907928388747,1.1713554987212276,1.9820971867007673
11.0,4.0791,281300.0,False,False,False,True,129.54468842429245,52.917496974245786,621.0973334665109,688.6652629594084,455.51175213385943,5.8789020452099034,1.0984930032292788,2.568891280947255
31.0,4.5694,243700.0,False,False,False,True,129.7928328466859,52.148568920252494,621.3409682813465,688.9067538932843,456.0409373588129,6.104925053533191,0.9807280513918629,2.753747323340471
29.0,4.0585,245500.0,False,False,False,True,130.39187742751005,51.85734280343509,621.94381053653,689.5106988540497,456.48697470977186,6.530275229357798,1.0128440366972478,2.8128440366972476
15.0,5.4904,262100.0,False,False,False,True,131.84204696201118,50.517607393577926,623.3939508740463,690.9608203941016,457.90933698471906,6.429611650485437,1.0737864077669903,2.6674757281553396
25.0,2.7717,354000.0,False,False,False,True,134.40714388971975,47.33964721701277,625.938597739142,693.5018745141366,460.8378862109571,5.79175704989154,1.143167028199566,2.0303687635574836
4.0,3.9205,183000.0,False,False,False,True,135.3452835489274,47.6131705566421,626.8979846218386,694.4658374163469,461.2034874698355,5.876190476190477,1.0,2.1333333333333333
7.0,4.1282,188100.0,False,False,False,True,135.8575044830885,45.9946173790925,627.3890434324745,694.9523068394806,462.2596117234454,5.144516129032258,1.0987096774193548,1.8735483870967742
4.0,4.7961,168800.0,False,False,False,True,136.19297207513335,46.53833022588584,627.7447919363165,695.3116073740598,462.1776061340745,4.825174825174825,1.1258741258741258,2.63986013986014
6.0,5.1837,259800.0,False,False,False,True,137.89961380207052,44.39413359776125,629.4408738503774,697.0053812913256,464.1276986917034,6.364681295715778,1.0637408568443052,2.156739811912226
13.0,6.5338,267900.0,False,False,False,True,138.4949636268547,44.1502430888475,630.0429225338443,697.6086067747699,464.5752179153202,6.6265664160401005,1.0576441102756893,3.0
16.0,2.478,185600.0,False,False,False,True,128.34271554703398,53.503033954580765,619.890886631373,687.4566905769952,454.6192565731802,3.838763575605681,1.1203007518796992,2.3801169590643276
24.0,2.25,187500.0,False,False,False,True,129.7928328466859,52.148568920252494,621.3409682813465,688.9067538932843,456.0409373588129,4.0894308943089435,1.1260162601626016,2.4796747967479673
19.0,3.0306,178500.0,False,False,False,True,130.64780772240636,51.09669318503381,622.1890271804704,689.7536117056234,457.01768267923586,4.061166429587482,1.0120910384068278,2.960881934566145
10.0,3.7891,206300.0,False,False,False,True,129.19764857195216,52.4547827973095,620.7388661135997,688.3034673570568,455.5962846348944,3.750556792873051,1.1469933184855234,2.0089086859688194
17.0,3.3536,283300.0,False,False,False,True,130.64780772240636,51.09669318503381,622.1890271804704,689.7536117056234,457.01768267923586,4.2419962335216574,1.073446327683616,1.987758945386064
26.0,2.5509,181800.0,False,False,False,True,126.89266631161858,54.86240048009157,618.4408748692296,686.0066975636053,453.19777896223366,5.245746691871456,1.0897920604914935,2.2419659735349717
39.0,2.8893,185400.0,False,False,False,True,126.89266631161858,54.86240048009157,618.4408748692296,686.0066975636053,453.19777896223366,5.01948051948052,0.9448051948051948,2.7045454545454546
36.0,3.625,198000.0,False,False,False,True,128.34271554703398,53.503033954580765,619.890886631373,687.4566905769952,454.6192565731802,5.108527131782946,1.0930232558139534,2.098191214470284
19.0,2.6979,266700.0,False,False,False,True,126.29753251171373,55.18504719795002,617.8387527003592,685.4033886969188,452.75410397260697,4.901015228426396,1.2918781725888324,2.1700507614213196
23.0,1.8214,173800.0,False,False,False,True,125.44268518485725,56.22630769182628,616.9909330545137,684.5567749141876,451.7765058254094,3.4574557708508844,1.0732940185341195,3.9839932603201347
33.0,2.8819,208600.0,False,False,False,True,125.44268518485725,56.22630769182628,616.9909330545137,684.5567749141876,451.7765058254094,5.022779043280182,1.031890660592255,2.592255125284738
18.0,1.9562,192500.0,False,False,False,True,125.44268518485725,56.22630769182628,616.9909330545137,684.5567749141876,451.7765058254094,3.409090909090909,1.3356643356643356,2.272727272727273
38.0,4.1875,185000.0,False,False,False,True,125.44268518485725,56.22630769182628,616.9909330545137,684.5567749141876,451.7765058254094,4.220588235294118,1.0441176470588236,2.3823529411764706
35.0,2.4583,197900.0,False,False,False,True,124.84757564581308,56.556531489979065,616.3888004688861,683.9534545039268,451.3333239921946,3.7419354838709675,1.064516129032258,2.1693548387096775
14.0,3.209,313300.0,False,False,False,True,129.18032384894843,51.4135171803625,620.639971448536,688.1974000857559,456.23194774307785,7.239942528735632,1.9727011494252873,1.8649425287356323
26.0,1.9891,500000.0,False,False,False,True,124.84757564581308,56.556531489979065,616.3888004688861,683.9534545039268,451.3333239921946,4.6067039106145256,1.2793296089385475,1.9027932960893854
17.0,1.9386,106300.0,False,False,False,True,123.99277221223919,57.59442782697253,615.5410612471962,683.1069226901662,450.35543847803984,4.406103286384977,1.363849765258216,3.023474178403756
19.0,1.6318,187500.0,False,False,False,True,124.5918959843871,57.270225891446835,616.143950894613,683.7109182827724,450.79952937696135,2.909090909090909,0.9937304075235109,2.6489028213166144
17.0,1.5625,162500.0,False,False,False,True,124.84757564581308,56.556531489979065,616.3888004688861,683.9534545039268,451.3333239921946,2.9915254237288136,0.9491525423728814,3.042372881355932
26.0,1.3903,184400.0,False,False,False,True,123.99277221223919,57.59442782697253,615.5410612471962,683.1069226901662,450.35543847803984,4.5015772870662465,1.2176656151419558,3.0725552050473186
19.0,1.3269,166100.0,False,False,False,True,125.19499959376803,56.959462761904355,616.7475847120256,684.3155754969637,451.24502124132607,3.987577639751553,1.1532091097308488,2.463768115942029
19.0,2.9539,169900.0,False,False,False,True,125.19499959376803,56.959462761904355,616.7475847120256,684.3155754969637,451.24502124132607,4.055238095238095,1.0704761904761906,2.52
26.0,3.2917,150800.0,False,False,False,True,125.19499959376803,56.959462761904355,616.7475847120256,684.3155754969637,451.24502124132607,5.034979423868313,0.9917695473251029,2.8909465020576133
23.0,2.5754,169700.0,False,False,False,True,125.80202579595645,56.66235955586968,617.3519605103891,684.9208925742491,451.69190992146923,5.30064308681672,1.1704180064308682,2.882636655948553
24.0,4.25,150300.0,False,False,False,True,124.96343797482733,57.719882349750314,616.5073340464774,684.0771466864097,450.71738703471726,5.322147651006712,0.8791946308724832,3.0604026845637584
23.0,4.0109,145700.0,False,False,False,True,125.57833913671249,57.44190125818399,617.1132060748231,684.6837964737041,451.1665837636267,5.440633245382585,0.9920844327176781,3.4353562005277043
32.0,3.9875,142900.0,False,False,False,True,125.80202579595645,56.66235955586968,617.3519605103891,684.9208925742491,451.69190992146923,5.392241379310345,0.9482758620689655,3.0172413793103448
12.0,2.7386,216100.0,False,False,False,True,125.57833913671249,57.44190125818399,617.1132060748231,684.6837964737041,451.1665837636267,5.305160142348755,1.2206405693950177,2.6823843416370106
28.0,5.1733,198100.0,False,False,False,True,126.64482335614514,55.60696016154624,618.1974303971253,685.7654003910586,452.6670651868059,6.519630484988452,1.0993071593533488,2.7459584295612007
23.0,5.276,224500.0,False,False,False,True,127.25173937848734,55.31829659619878,618.8017907897041,686.3707019504635,453.1144344597863,6.845559845559846,1.0675675675675675,2.9594594594594597
15.0,2.9716,173600.0,False,False,False,True,127.86247946132667,55.04393721933848,619.4068894299156,686.9766603928177,453.56319129645357,4.613065326633166,1.0615577889447236,2.2952261306532664
19.0,5.7409,274100.0,False,False,False,True,127.25173937848734,55.31829659619878,618.8017907897041,686.3707019504635,453.1144344597863,6.395348837209302,0.9391771019677997,2.958855098389982
5.0,3.1875,153800.0,True,False,False,False,126.29159055446333,59.52645515055539,617.6384240540988,685.2123635510923,450.5302309258758,5.3788927335640135,1.0968858131487889,3.1539792387543253
13.0,2.765,98500.0,True,False,False,False,126.45138993876532,58.637046471900355,617.8649033217632,685.4384915895374,451.03931380823855,4.490074441687345,0.9813895781637717,2.1823821339950373
24.0,1.6402,169300.0,False,False,False,True,125.17951723392233,59.07733595945419,616.6449959137312,684.2179202396063,450.1275371208087,4.53427065026362,1.0615114235500878,1.7258347978910369
6.0,4.0469,162400.0,True,False,False,False,125.00453206772816,59.93113559805601,616.4155462181163,683.9891448326183,449.613842089147,5.962264150943396,1.0867924528301887,2.9886792452830186
15.0,2.4375,108900.0,False,False,False,True,125.9972569463813,58.001842648873044,617.485650396136,685.0581057713927,451.0980140160275,4.851926977687627,1.0537525354969575,1.8356997971602433
21.0,2.7846,91200.0,False,False,False,True,125.3708102981912,58.24724681926268,616.8775501972226,684.449471569287,450.6451219142519,5.130590339892666,1.0769230769230769,1.5295169946332736
16.0,2.7417,91700.0,False,False,False,True,125.9972569463813,58.001842648873044,617.485650396136,685.0581057713927,451.0980140160275,4.782805429864253,1.0497737556561086,1.4298642533936652
17.0,2.2882,85800.0,False,False,False,True,126.19703595085839,57.177792824487696,617.7198150894808,685.2911020909147,451.6171699743616,4.326388888888889,1.0416666666666667,1.4722222222222223
4.0,3.7568,184100.0,False,False,False,True,127.2611020691415,57.55327485893602,618.7040446058617,686.2773278277252,452.00794026823047,5.727411944869831,1.1439509954058193,2.5520673813169985
11.0,4.3762,215500.0,False,False,False,True,129.09521435001236,54.53898328258459,620.6192927885603,688.1905409588467,454.4648511885462,6.086602731764022,1.0906713164777682,2.5393780877651846
16.0,2.4754,157300.0,False,False,False,True,129.52344377943368,55.17824648393958,620.9936750535782,688.5665542276716,454.40234319674823,5.282555282555283,1.1326781326781328,3.5085995085995085
16.0,2.0147,87700.0,False,False,False,True,129.92644369177046,53.464672536051026,621.4625904847417,689.0331204120746,455.43699385737324,4.598997493734336,1.0776942355889725,1.5012531328320802
18.0,3.0704,151600.0,False,False,False,True,130.34260014786727,54.09372458129917,621.8346232019524,689.4070281966655,455.37201195553405,5.365748709122203,1.0611015490533562,3.5516351118760756
20.0,4.3428,152100.0,False,False,False,True,130.15638658282518,54.982435922067296,621.6031839182597,689.1764414689278,454.8588936975007,5.7973621103117505,1.023980815347722,3.57673860911271
35.0,3.676,125600.0,False,False,False,True,122.90282866741623,59.36547423727184,614.452512882361,682.0214877399142,448.84745781229554,4.770562770562771,1.0432900432900434,3.106060606060606
4.0,3.8958,189800.0,False,False,False,True,123.29923469643884,59.840847608706405,614.8206252878635,682.391952000298,448.77025487315933,6.631768953068592,1.036101083032491,3.371841155234657
18.0,2.675,117100.0,False,False,False,True,124.96343797482733,57.719882349750314,616.5073340464774,684.0771466864097,450.71738703471726,6.0263691683569975,1.2292089249492901,4.1602434077079105
31.0,2.6442,103300.0,False,False,False,True,123.1420753068103,58.635039294611154,614.6941617202418,682.2611498517002,449.37817538721924,4.391812865497076,1.0730994152046784,4.426900584795321
29.0,2.0272,99600.0,False,False,False,True,124.5918959843871,57.270225891446835,616.143950894613,683.7109182827724,450.79952937696135,4.2973856209150325,1.0163398692810457,4.6568627450980395
13.0,3.8156,150700.0,True,False,False,False,123.80057974467255,63.71949155271575,614.9125699465062,682.485922205877,447.1328328853414,6.522340425531915,1.1063829787234043,4.3074468085106385
14.0,6.3054,359000.0,True,False,False,False,124.30035856882941,65.49789499545314,615.1042066437018,682.6749143537529,446.6140628419342,7.03921568627451,0.9831932773109243,3.224089635854342
9.0,4.3429,173900.0,True,False,False,False,126.68429317621126,61.222280703403094,617.8102582003713,685.3836461327681,449.98864731372555,6.17828418230563,1.0697050938337802,3.46112600536193
23.0,4.1713,133800.0,True,False,False,False,124.05034471215092,61.89435909922532,615.3526531202076,682.9266456920408,448.13742020376515,6.356060606060606,1.0416666666666667,4.6477272727272725
22.0,3.7933,131000.0,True,False,False,False,124.84592095507517,60.807642115161926,616.1892040615372,683.7631476654788,449.1040494821629,6.1128608923884515,1.099737532808399,3.8215223097112863
14.0,3.125,102300.0,True,False,False,False,124.2000922203662,61.01317605723746,615.5773696501956,683.1511856406343,448.6456104980557,5.069868995633188,1.1120815138282387,3.1149927219796214
13.0,2.8558,97100.0,True,False,False,False,124.2000922203662,61.01317605723746,615.5773696501956,683.1511856406343,448.6456104980557,4.562314540059347,0.9347181008902077,2.734421364985163
7.0,4.85,186900.0,True,False,False,False,123.55782142191917,61.232229621597305,614.9662630650458,682.5398720145871,448.1885520218398,6.278894472361809,1.0552763819095476,3.301507537688442
7.0,3.6301,170900.0,True,False,False,False,123.55782142191917,61.232229621597305,614.9662630650458,682.5398720145871,448.1885520218398,5.766690091356289,1.0702740688685874,3.0913562895291635
11.0,3.1062,141000.0,False,False,False,True,123.92225075460227,59.572825420808684,615.4280138605907,682.999953908188,449.2212923220329,5.140302613480055,1.0412654745529573,3.0426409903713894
15.0,2.5872,155600.0,False,False,False,True,124.54903044705739,59.31826353695564,616.0361381301423,683.6086105724969,449.67372113790685,5.041450777202073,1.0224525043177892,1.9516407599309153
15.0,3.33,127900.0,False,False,False,True,124.54903044705739,59.31826353695564,616.0361381301423,683.6086105724969,449.67372113790685,4.90979381443299,1.0721649484536082,3.2422680412371134
13.0,2.9386,143400.0,False,False,False,True,123.7317849795011,60.390759833991766,615.195582387532,682.7685219436949,448.7029718492655,5.2218390804597705,1.0126436781609196,2.6413793103448278
14.0,2.5729,134400.0,True,False,False,False,109.09951397665488,74.54593472621247,600.4775185650597,668.0512292738416,433.94589405180125,5.2704969595303,1.0104843782763682,7.48207171314741
17.0,4.5764,257300.0,True,False,False,False,122.03838126149373,69.80759065006781,612.4192063001781,679.985044108257,443.2598200306617,6.6496519721577725,1.025522041763341,3.1415313225058004
16.0,4.605,263300.0,True,False,False,False,122.02879634520231,71.85295962551255,612.0233305852885,679.5838188481318,442.3097709777488,7.002212389380531,1.0663716814159292,2.9889380530973453
12.0,6.2475,331300.0,True,False,False,False,125.63031767959609,66.31095833510516,616.1401069297186,683.7072746559285,447.07665880566714,7.4213197969543145,1.098984771573604,3.027918781725888
10.0,5.4563,325700.0,True,False,False,False,124.16306837050377,69.56851660492855,614.2924294703631,681.8545608543628,444.69359150244344,6.5358024691358025,1.008641975308642,2.854320987654321
15.0,6.1009,314400.0,True,False,False,False,125.59362882398231,69.47125549642689,615.5447469254588,683.1040365900172,445.6561661402056,7.195652173913044,1.0608695652173914,2.4
15.0,2.7986,189900.0,True,False,False,False,127.03502689457702,69.42395091378371,616.7998460243908,684.3560012527782,446.6240817584104,5.874113475177305,1.2039007092198581,1.8120567375886525
12.0,4.0357,295900.0,True,False,False,False,128.49567513808483,63.96219295757439,619.0364474054362,686.6037723405359,449.93877858359997,6.233333333333333,1.1588235294117648,2.723529411764706
16.0,5.1786,376800.0,True,False,False,False,131.3238352111366,62.75278621588947,621.7307537784276,689.2960084505178,452.3264272309959,6.860714285714286,1.1142857142857143,3.0785714285714287
16.0,3.0,146700.0,True,False,False,False,118.46446444602076,74.33006035209777,608.5026921122328,676.0643373128718,438.9667868239416,5.1470160116448325,1.1135371179039302,2.921397379912664
16.0,3.7857,227000.0,True,False,False,False,117.79301350576658,76.44513668914104,607.4890497252973,675.0458889206002,437.54342751277784,6.377358490566038,1.0919811320754718,3.1179245283018866
18.0,2.8393,173200.0,True,False,False,False,119.90525292849222,74.14540901947176,609.7555327512409,677.3142578052439,439.92638104436094,5.121165644171779,1.0797546012269938,2.6487730061349692
16.0,3.668,171200.0,True,False,False,False,119.18344725414576,74.23194106847754,609.1287609224506,676.6889833966209,439.4459042152025,5.410852713178294,1.0174418604651163,3.2868217054263567
17.0,2.0956,134400.0,True,False,False,False,118.46446444602076,74.33006035209777,608.5026921122328,676.0643373128718,438.9667868239416,4.149100257069409,1.1079691516709511,2.6503856041131106
22.0,2.375,137300.0,True,False,False,False,117.76188995431028,75.43512907826131,607.6816036971242,675.2416906969578,438.0141869723754,5.4969450101833,1.105906313645621,2.9022403258655802
7.0,2.2368,154600.0,True,False,False,False,118.46136555574039,73.33652547479227,608.7001069429704,676.2644769652745,439.44335980535277,4.43313373253493,1.093812375249501,2.874251497005988
8.0,1.995,146900.0,True,False,False,False,119.17327149780873,73.22519993674587,609.3247004588538,676.8878076756934,439.92013332316884,3.4344422700587085,1.0371819960861057,3.3013698630136985
14.0,4.5391,180900.0,True,False,False,False,119.88808600827824,73.12558678283271,609.9499999610362,677.5117691014153,440.39827013711664,6.016688061617458,1.017971758664955,3.1270860077021823
11.0,4.5,222600.0,True,False,False,False,120.5988595417386,72.01940482334679,610.7721563338846,678.3353764458344,441.3513812857837,6.191111111111111,1.0666666666666667,2.7777777777777777
6.0,2.3214,247000.0,True,False,False,False,119.88820056466918,72.12055740594272,610.1476250188845,677.712098782647,440.8742216263932,4.0710382513661205,1.0491803278688525,3.096174863387978
14.0,5.5395,273300.0,True,False,False,False,106.37616677774587,84.42385423420266,596.3013931967198,663.8634135070506,427.04566017164194,6.256578947368421,1.111842105263158,2.789473684210526
16.0,4.0882,296100.0,True,False,False,False,120.80494028588872,77.24959698388928,609.8229676250044,677.3684737295816,439.0240519385827,5.851351351351352,1.0694980694980696,2.511583011583012
17.0,3.8547,208300.0,True,False,False,False,125.86199378093043,75.00452258323376,614.6151005735817,682.1545741513914,443.3693668940109,5.6647058823529415,1.1509803921568627,3.7862745098039214
14.0,5.0507,291500.0,True,False,False,False,122.08710542212243,73.9557157865554,611.6400446606134,679.1938335537387,441.3759236520932,6.6567901234567906,1.0135802469135802,2.9012345679012346
19.0,3.2614,168800.0,True,False,False,False,130.82974279342798,71.86892027217709,619.5886005870035,687.126586683984,448.17223543918385,5.767213114754099,1.0786885245901638,3.4278688524590164
16.0,2.2393,117000.0,True,False,False,False,145.39505895591373,68.95224762382556,633.1966803322031,700.7102652111527,460.39751875653025,5.409259259259259,1.1833333333333333,3.403703703703704
14.0,3.8438,243800.0,True,False,False,False,138.70349132698385,68.29779236948602,627.2809476098428,694.8129288123318,455.4167280125006,5.637305699481865,1.0829015544041452,3.1139896373056994
17.0,7.0177,267600.0,True,False,False,False,139.23017612432142,64.69419703981563,628.4496185646825,695.9936993498765,457.23387976335545,6.405693950177936,1.1103202846975089,3.170818505338078
14.0,3.7644,264700.0,True,False,False,False,141.30052025184867,61.404024816067626,630.8975741888164,698.4481372744092,460.0583917870337,5.7569573283859,1.0556586270871986,3.1614100185528757
11.0,4.9375,232800.0,True,False,False,False,135.57410684614615,61.75442266141406,625.679137496917,693.2393493967286,455.6886245225329,5.574861367837339,1.11090573012939,3.192236598890943
17.0,8.2531,419200.0,True,False,False,False,142.92878736217565,65.60252142763616,631.6211955268427,699.1540477547281,459.7299622435433,9.380090497737557,1.416289592760181,2.5927601809954752
12.0,4.7647,254100.0,True,False,False,False,146.42188876054715,62.83615003511282,635.3268631483619,702.8629015966058,463.54159011494653,6.241269841269841,1.0603174603174603,3.311111111111111
